hour,day,month,is_weekend,is_rush_hour,is_holiday,temp_celsius,rain_1h,snow_1h,clouds_all,weather_code,traffic_volume,congestion_level,congestion_code
23,1,10,0,0,1,13.939999999999998,0.0,0.0,90,1,1093,Low,0
0,2,10,0,0,1,13.740000000000009,0.0,0.0,75,1,554,Low,0
1,2,10,0,0,1,13.78000000000003,0.0,0.0,75,1,333,Low,0
2,2,10,0,0,1,13.78000000000003,0.0,0.0,90,1,267,Low,0
3,2,10,0,0,1,13.920000000000016,0.0,0.0,90,1,358,Low,0
4,2,10,0,0,1,13.410000000000025,0.0,0.0,75,1,777,Low,0
5,2,10,0,0,1,12.760000000000048,0.0,0.0,90,1,2732,Medium,1
6,2,10,0,0,1,12.140000000000043,0.0,0.0,90,1,5637,High,2
7,2,10,0,1,1,11.770000000000039,0.0,0.0,75,1,5564,High,2
8,2,10,0,1,1,12.200000000000045,0.0,0.0,75,1,6274,High,2
9,2,10,0,1,1,12.57000000000005,0.0,0.0,100,6,5403,High,2
9,2,10,0,1,1,12.57000000000005,0.0,0.0,100,6,5403,High,2
10,2,10,0,0,1,13.939999999999998,0.0,0.0,75,1,4680,High,2
11,2,10,0,0,1,15.160000000000025,0.0,0.0,75,1,4642,High,2
12,2,10,0,0,1,15.460000000000036,0.0,0.0,1,0,4979,High,2
13,2,10,0,0,1,17.170000000000016,0.0,0.0,1,0,4851,High,2
14,2,10,0,0,1,18.210000000000036,0.0,0.0,1,0,4291,Medium,1
15,2,10,0,0,1,18.860000000000014,0.0,0.0,1,0,4714,High,2
16,2,10,0,1,1,19.460000000000036,0.0,0.0,1,0,6723,High,2
17,2,10,0,1,1,19.5,0.0,0.0,1,0,6180,High,2
18,2,10,0,1,1,17.370000000000005,0.0,0.0,40,1,4843,High,2
19,2,10,0,0,1,15.200000000000045,0.0,0.0,40,1,3435,Medium,1
20,2,10,0,0,1,13.57000000000005,0.0,0.0,40,1,2921,Medium,1
21,2,10,0,0,1,12.340000000000032,0.0,0.0,40,1,2763,Medium,1
22,2,10,0,0,1,11.07000000000005,0.0,0.0,20,1,1930,Low,0
23,2,10,0,0,1,10.650000000000034,0.0,0.0,20,1,1160,Low,0
0,3,10,0,0,1,10.57000000000005,0.0,0.0,20,1,654,Low,0
1,3,10,0,0,1,9.650000000000034,0.0,0.0,40,1,374,Low,0
2,3,10,0,0,1,9.170000000000016,0.0,0.0,99,5,301,Low,0
3,3,10,0,0,1,9.230000000000018,0.0,0.0,99,5,397,Low,0
4,3,10,0,0,1,9.610000000000014,0.0,0.0,90,1,794,Low,0
5,3,10,0,0,1,9.730000000000018,0.0,0.0,99,5,2564,Medium,1
6,3,10,0,0,1,11.03000000000003,0.0,0.0,75,1,5358,High,2
7,3,10,0,1,1,11.54000000000002,0.0,0.0,90,1,6441,High,2
8,3,10,0,1,1,11.850000000000023,0.0,0.0,90,1,5536,High,2
9,3,10,0,1,1,13.75,0.0,0.0,99,6,5256,High,2
10,3,10,0,0,1,15.200000000000045,0.0,0.0,90,1,4619,High,2
11,3,10,0,0,1,16.439999999999998,0.0,0.0,90,1,5107,High,2
12,3,10,0,0,1,15.120000000000005,0.0,0.0,99,6,5147,High,2
13,3,10,0,0,1,13.260000000000048,0.0,0.0,90,1,5283,High,2
14,3,10,0,0,1,12.810000000000002,0.0,0.0,90,1,5704,High,2
15,3,10,0,0,1,13.890000000000043,0.0,0.0,90,1,5887,High,2
16,3,10,0,1,1,14.03000000000003,0.0,0.0,90,1,6307,High,2
17,3,10,0,1,1,13.79000000000002,0.0,0.0,90,1,5953,High,2
18,3,10,0,1,1,12.860000000000014,0.0,0.0,90,1,4519,High,2
19,3,10,0,0,1,11.520000000000039,0.0,0.0,100,2,3427,Medium,1
20,3,10,0,0,1,10.29000000000002,0.0,0.0,100,6,2921,Medium,1
21,3,10,0,0,1,9.360000000000014,0.0,0.0,100,2,2649,Medium,1
22,3,10,0,0,1,8.75,0.0,0.0,90,1,2005,Medium,1
23,3,10,0,0,1,8.700000000000045,0.0,0.0,90,1,1177,Low,0
0,4,10,0,0,1,8.129999999999995,0.0,0.0,90,1,699,Low,0
1,4,10,0,0,1,7.82000000000005,0.0,0.0,87,5,436,Low,0
2,4,10,0,0,1,7.2900000000000205,0.0,0.0,87,2,353,Low,0
2,4,10,0,0,1,7.2900000000000205,0.0,0.0,87,5,353,Low,0
3,4,10,0,0,1,6.8700000000000045,0.0,0.0,87,5,399,Low,0
4,4,10,0,0,1,6.640000000000043,0.0,0.0,87,2,720,Low,0
4,4,10,0,0,1,6.640000000000043,0.0,0.0,87,5,720,Low,0
4,4,10,0,0,1,6.640000000000043,0.0,0.0,87,6,720,Low,0
4,4,10,0,0,1,6.640000000000043,0.0,0.0,87,2,720,Low,0
5,4,10,0,0,1,6.590000000000032,0.0,0.0,87,5,2370,Medium,1
5,4,10,0,0,1,6.590000000000032,0.0,0.0,87,6,2370,Medium,1
6,4,10,0,0,1,6.5,0.0,0.0,87,2,5162,High,2
6,4,10,0,0,1,6.5,0.0,0.0,87,5,5162,High,2
6,4,10,0,0,1,6.5,0.0,0.0,87,6,5162,High,2
7,4,10,0,1,1,6.300000000000011,0.0,0.0,91,5,5777,High,2
7,4,10,0,1,1,6.300000000000011,0.0,0.0,91,6,5777,High,2
8,4,10,0,1,1,6.07000000000005,0.0,0.0,91,2,5235,High,2
8,4,10,0,1,1,6.07000000000005,0.0,0.0,91,5,5235,High,2
8,4,10,0,1,1,6.07000000000005,0.0,0.0,91,6,5235,High,2
9,4,10,0,1,1,6.2000000000000455,0.0,0.0,91,6,4606,High,2
9,4,10,0,1,1,6.2000000000000455,0.0,0.0,91,5,4606,High,2
10,4,10,0,0,1,6.770000000000039,0.0,0.0,91,5,4328,Medium,1
11,4,10,0,0,1,7.2900000000000205,0.0,0.0,90,1,4282,Medium,1
12,4,10,0,0,1,7.850000000000023,0.0,0.0,90,1,4489,Medium,1
13,4,10,0,0,1,8.360000000000014,0.0,0.0,90,1,4908,High,2
14,4,10,0,0,1,8.78000000000003,0.0,0.0,92,5,5620,High,2
15,4,10,0,0,1,8.79000000000002,0.0,0.0,92,5,5849,High,2
15,4,10,0,0,1,8.79000000000002,0.0,0.0,92,2,5849,High,2
16,4,10,0,1,1,9.120000000000005,0.0,0.0,92,6,4945,High,2
17,4,10,0,1,1,9.260000000000048,0.0,0.0,92,6,4619,High,2
18,4,10,0,1,1,9.060000000000002,0.0,0.0,90,1,4479,Medium,1
19,4,10,0,0,1,8.54000000000002,0.0,0.0,75,1,3804,Medium,1
20,4,10,0,0,1,8.110000000000014,0.0,0.0,90,1,2908,Medium,1
21,4,10,0,0,1,7.510000000000048,0.0,0.0,92,5,2942,Medium,1
22,4,10,0,0,1,7.28000000000003,0.0,0.0,92,2,3077,Medium,1
22,4,10,0,0,1,7.28000000000003,0.0,0.0,92,2,3077,Medium,1
23,4,10,0,0,1,6.9500000000000455,0.0,0.0,92,5,2051,Medium,1
23,4,10,0,0,1,6.9500000000000455,0.0,0.0,92,6,2051,Medium,1
23,4,10,0,0,1,6.9500000000000455,0.0,0.0,92,2,2051,Medium,1
0,5,10,1,0,1,6.910000000000025,0.0,0.0,92,6,1270,Low,0
0,5,10,1,0,1,6.910000000000025,0.0,0.0,92,6,1270,Low,0
1,5,10,1,0,1,7.1299999999999955,0.0,0.0,96,2,773,Low,0
1,5,10,1,0,1,7.1299999999999955,0.0,0.0,96,6,773,Low,0
2,5,10,1,0,1,7.230000000000018,0.0,0.0,96,2,589,Low,0
3,5,10,1,0,1,7.470000000000027,0.0,0.0,96,2,432,Low,0
3,5,10,1,0,1,7.470000000000027,0.0,0.0,96,5,432,Low,0
4,5,10,1,0,1,7.760000000000048,0.0,0.0,96,5,401,Low,0
4,5,10,1,0,1,7.760000000000048,0.0,0.0,96,2,401,Low,0
4,5,10,1,0,1,7.760000000000048,0.0,0.0,96,6,401,Low,0
5,5,10,1,0,1,7.810000000000002,0.0,0.0,96,6,759,Low,0
5,5,10,1,0,1,7.810000000000002,0.0,0.0,96,5,759,Low,0
5,5,10,1,0,1,7.810000000000002,0.0,0.0,96,2,759,Low,0
6,5,10,1,0,1,7.980000000000018,0.0,0.0,96,6,1313,Low,0
6,5,10,1,0,1,7.980000000000018,0.0,0.0,96,5,1313,Low,0
6,5,10,1,0,1,7.980000000000018,0.0,0.0,96,2,1313,Low,0
7,5,10,1,0,1,8.129999999999995,0.0,0.0,100,6,1824,Low,0
7,5,10,1,0,1,8.129999999999995,0.0,0.0,100,5,1824,Low,0
7,5,10,1,0,1,8.129999999999995,0.0,0.0,100,2,1824,Low,0
8,5,10,1,0,1,8.04000000000002,0.0,0.0,100,6,2787,Medium,1
8,5,10,1,0,1,8.04000000000002,0.0,0.0,100,5,2787,Medium,1
8,5,10,1,0,1,8.04000000000002,0.0,0.0,100,2,2787,Medium,1
9,5,10,1,0,1,8.550000000000011,0.0,0.0,100,6,3713,Medium,1
9,5,10,1,0,1,8.550000000000011,0.0,0.0,100,2,3713,Medium,1
9,5,10,1,0,1,8.550000000000011,0.0,0.0,100,5,3713,Medium,1
9,5,10,1,0,1,8.550000000000011,0.0,0.0,100,2,3713,Medium,1
10,5,10,1,0,1,8.870000000000005,0.0,0.0,100,6,3815,Medium,1
10,5,10,1,0,1,8.870000000000005,0.0,0.0,100,2,3815,Medium,1
10,5,10,1,0,1,8.870000000000005,0.0,0.0,100,5,3815,Medium,1
10,5,10,1,0,1,8.870000000000005,0.0,0.0,100,6,3815,Medium,1
11,5,10,1,0,1,9.200000000000045,0.0,0.0,100,6,4339,Medium,1
11,5,10,1,0,1,9.200000000000045,0.0,0.0,100,5,4339,Medium,1
11,5,10,1,0,1,9.200000000000045,0.0,0.0,100,2,4339,Medium,1
12,5,10,1,0,1,9.560000000000002,0.0,0.0,100,6,4613,High,2
12,5,10,1,0,1,9.560000000000002,0.0,0.0,100,5,4613,High,2
12,5,10,1,0,1,9.560000000000002,0.0,0.0,100,6,4613,High,2
12,5,10,1,0,1,9.560000000000002,0.0,0.0,100,6,4613,High,2
13,5,10,1,0,1,10.160000000000025,0.0,0.0,48,6,4507,High,2
14,5,10,1,0,1,10.640000000000043,0.0,0.0,90,1,4452,Medium,1
15,5,10,1,0,1,11.050000000000011,0.0,0.0,75,1,4636,High,2
16,5,10,1,0,1,11.170000000000016,0.0,0.0,90,1,4810,High,2
17,5,10,1,0,1,10.980000000000018,0.0,0.0,75,1,5125,High,2
18,5,10,1,0,1,9.990000000000009,0.0,0.0,40,1,4337,Medium,1
19,5,10,1,0,1,8.25,0.0,0.0,40,1,3644,Medium,1
20,5,10,1,0,1,7.32000000000005,0.0,0.0,20,1,3107,Medium,1
21,5,10,1,0,1,6.3700000000000045,0.0,0.0,20,1,2929,Medium,1
22,5,10,1,0,1,5.7000000000000455,0.0,0.0,48,5,2865,Medium,1
23,5,10,1,0,1,4.970000000000027,0.0,0.0,48,3,2340,Medium,1
0,6,10,1,0,1,4.7900000000000205,0.0,0.0,48,5,1372,Low,0
8,6,10,1,0,1,2.7800000000000296,0.0,0.0,60,3,1928,Low,0
8,6,10,1,0,1,2.7800000000000296,0.0,0.0,60,5,1928,Low,0
17,6,10,1,0,1,10.939999999999998,0.0,0.0,75,1,4695,High,2
18,6,10,1,0,1,9.450000000000045,0.0,0.0,75,1,4335,Medium,1
22,6,10,1,0,1,8.57000000000005,0.0,0.0,90,1,1583,Low,0
23,6,10,1,0,1,8.110000000000014,0.0,0.0,90,1,959,Low,0
0,0,10,0,0,1,8.140000000000043,0.0,0.0,75,1,498,Low,0
1,0,10,0,0,1,7.860000000000014,0.0,0.0,75,1,306,Low,0
2,0,10,0,0,1,7.420000000000016,0.0,0.0,40,1,259,Low,0
3,0,10,0,0,1,7.390000000000043,0.0,0.0,75,1,324,Low,0
4,0,10,0,0,1,6.220000000000027,0.0,0.0,8,5,806,Low,0
5,0,10,0,0,1,6.03000000000003,0.0,0.0,8,5,2622,Medium,1
6,0,10,0,0,1,5.900000000000034,0.0,0.0,8,5,5456,High,2
10,0,10,0,0,1,9.550000000000011,0.0,0.0,38,0,4324,Medium,1
11,0,10,0,0,1,13.020000000000039,0.0,0.0,40,1,4378,Medium,1
12,0,10,0,0,1,15.460000000000036,0.0,0.0,75,1,4639,High,2
13,0,10,0,0,1,17.439999999999998,0.0,0.0,20,1,4546,High,2
14,0,10,0,0,1,19.060000000000002,0.0,0.0,75,1,5006,High,2
15,0,10,0,0,1,20.410000000000025,0.0,0.0,75,1,5361,High,2
16,0,10,0,1,1,20.28000000000003,0.0,0.0,40,1,6101,High,2
17,0,10,0,1,1,20.25,0.0,0.0,40,1,5781,High,2
18,0,10,0,1,1,18.32000000000005,0.0,0.0,20,1,4272,Medium,1
19,0,10,0,0,1,16.02000000000004,0.0,0.0,20,1,3091,Medium,1
20,0,10,0,0,1,14.129999999999995,0.0,0.0,1,0,2434,Medium,1
21,0,10,0,0,1,12.950000000000045,0.0,0.0,1,0,1984,Low,0
22,0,10,0,0,1,12.300000000000011,0.0,0.0,75,1,1383,Low,0
23,0,10,0,0,1,12.180000000000007,0.0,0.0,90,1,959,Low,0
0,1,10,0,0,1,11.920000000000016,0.0,0.0,90,1,511,Low,0
1,1,10,0,0,1,11.430000000000007,0.0,0.0,90,1,346,Low,0
2,1,10,0,0,1,10.730000000000018,0.0,0.0,75,1,253,Low,0
3,1,10,0,0,1,10.400000000000034,0.0,0.0,75,1,349,Low,0
4,1,10,0,0,1,9.700000000000045,0.0,0.0,20,1,807,Low,0
5,1,10,0,0,1,9.270000000000039,0.0,0.0,20,1,2669,Medium,1
6,1,10,0,0,1,8.980000000000018,0.0,0.0,75,1,5210,High,2
7,1,10,0,1,1,8.700000000000045,0.0,0.0,40,1,6083,High,2
8,1,10,0,1,1,8.700000000000045,0.0,0.0,20,1,5790,High,2
9,1,10,0,1,1,9.920000000000016,0.0,0.0,75,1,5484,High,2
10,1,10,0,0,1,11.379999999999995,0.0,0.0,90,1,4407,Medium,1
11,1,10,0,0,1,12.450000000000045,0.0,0.0,75,1,4725,High,2
12,1,10,0,0,1,13.480000000000018,0.0,0.0,90,1,4826,High,2
13,1,10,0,0,1,13.600000000000023,0.0,0.0,99,6,4945,High,2
14,1,10,0,0,1,14.82000000000005,0.0,0.0,90,1,5065,High,2
15,1,10,0,0,1,15.390000000000043,0.0,0.0,99,10,5618,High,2
16,1,10,0,1,1,15.57000000000005,0.0,0.0,90,1,6094,High,2
17,1,10,0,1,1,15.379999999999995,0.0,0.0,90,1,5844,High,2
18,1,10,0,1,1,15.010000000000048,0.0,0.0,90,1,4649,High,2
19,1,10,0,0,1,14.439999999999998,0.0,0.0,90,1,3180,Medium,1
20,1,10,0,0,1,14.060000000000002,0.0,0.0,90,1,2963,Medium,1
21,1,10,0,0,1,13.140000000000043,0.0,0.0,90,1,2450,Medium,1
22,1,10,0,0,1,12.550000000000011,0.0,0.0,90,1,1613,Low,0
23,1,10,0,0,1,12.460000000000036,0.0,0.0,90,1,1021,Low,0
0,2,10,0,0,1,12.220000000000027,0.0,0.0,99,2,580,Low,0
0,2,10,0,0,1,12.220000000000027,0.0,0.0,99,5,580,Low,0
1,2,10,0,0,1,12.360000000000014,0.0,0.0,90,1,298,Low,0
2,2,10,0,0,1,12.450000000000045,0.0,0.0,100,4,261,Low,0
3,2,10,0,0,1,12.840000000000032,0.0,0.0,100,5,408,Low,0
3,2,10,0,0,1,12.840000000000032,0.0,0.0,100,4,408,Low,0
4,2,10,0,0,1,12.79000000000002,0.0,0.0,100,5,793,Low,0
4,2,10,0,0,1,12.79000000000002,0.0,0.0,100,10,793,Low,0
5,2,10,0,0,1,12.82000000000005,0.0,0.0,90,5,2643,Medium,1
5,2,10,0,0,1,12.82000000000005,0.0,0.0,90,6,2643,Medium,1
5,2,10,0,0,1,12.82000000000005,0.0,0.0,90,10,2643,Medium,1
6,2,10,0,0,1,12.580000000000041,0.0,0.0,90,5,5593,High,2
6,2,10,0,0,1,12.580000000000041,0.0,0.0,90,10,5593,High,2
6,2,10,0,0,1,12.580000000000041,0.0,0.0,90,6,5593,High,2
6,2,10,0,0,1,12.580000000000041,0.0,0.0,90,10,5593,High,2
7,2,10,0,1,1,12.350000000000023,0.0,0.0,90,6,5722,High,2
7,2,10,0,1,1,12.350000000000023,0.0,0.0,90,5,5722,High,2
8,2,10,0,1,1,12.400000000000034,0.0,0.0,90,2,5607,High,2
8,2,10,0,1,1,12.400000000000034,0.0,0.0,90,5,5607,High,2
8,2,10,0,1,1,12.400000000000034,0.0,0.0,90,6,5607,High,2
8,2,10,0,1,1,12.400000000000034,0.0,0.0,90,10,5607,High,2
9,2,10,0,1,1,12.78000000000003,0.0,0.0,90,2,5492,High,2
9,2,10,0,1,1,12.78000000000003,0.0,0.0,90,5,5492,High,2
9,2,10,0,1,1,12.78000000000003,0.0,0.0,90,6,5492,High,2
10,2,10,0,0,1,13.189999999999998,0.0,0.0,90,5,4542,High,2
11,2,10,0,0,1,13.670000000000016,0.0,0.0,90,5,4720,High,2
11,2,10,0,0,1,13.670000000000016,0.0,0.0,90,3,4720,High,2
12,2,10,0,0,1,15.210000000000036,0.0,0.0,90,5,4982,High,2
12,2,10,0,0,1,15.210000000000036,0.0,0.0,90,4,4982,High,2
12,2,10,0,0,1,15.210000000000036,0.0,0.0,90,3,4982,High,2
13,2,10,0,0,1,15.930000000000007,0.0,0.0,90,4,5032,High,2
13,2,10,0,0,1,15.930000000000007,0.0,0.0,90,5,5032,High,2
13,2,10,0,0,1,15.930000000000007,0.0,0.0,90,3,5032,High,2
14,2,10,0,0,1,16.730000000000018,0.0,0.0,90,5,5212,High,2
14,2,10,0,0,1,16.730000000000018,0.0,0.0,90,4,5212,High,2
15,2,10,0,0,1,17.090000000000032,0.0,0.0,90,5,5661,High,2
15,2,10,0,0,1,17.090000000000032,0.0,0.0,90,4,5661,High,2
15,2,10,0,0,1,17.090000000000032,0.0,0.0,90,6,5661,High,2
16,2,10,0,1,1,16.860000000000014,0.0,0.0,90,5,5812,High,2
17,2,10,0,1,1,16.470000000000027,0.0,0.0,90,4,5855,High,2
17,2,10,0,1,1,16.470000000000027,0.0,0.0,90,5,5855,High,2
18,2,10,0,1,1,16.460000000000036,0.0,0.0,90,4,4416,Medium,1
18,2,10,0,1,1,16.460000000000036,0.0,0.0,90,5,4416,Medium,1
19,2,10,0,0,1,15.910000000000025,0.0,0.0,90,5,3118,Medium,1
20,2,10,0,0,1,15.189999999999998,0.0,0.0,75,4,2877,Medium,1
20,2,10,0,0,1,15.189999999999998,0.0,0.0,75,5,2877,Medium,1
21,2,10,0,0,1,13.910000000000025,0.0,0.0,20,5,2498,Medium,1
22,2,10,0,0,1,14.260000000000048,0.0,0.0,75,5,1701,Low,0
23,2,10,0,0,1,14.370000000000005,0.0,0.0,90,5,1028,Low,0
0,3,10,0,0,1,14.660000000000025,0.0,0.0,90,5,578,Low,0
1,3,10,0,0,1,14.140000000000043,0.0,0.0,75,5,354,Low,0
2,3,10,0,0,1,14.080000000000041,0.0,0.0,90,5,272,Low,0
3,3,10,0,0,1,13.29000000000002,0.0,0.0,90,5,370,Low,0
4,3,10,0,0,1,12.170000000000016,0.0,0.0,90,5,809,Low,0
4,3,10,0,0,1,12.170000000000016,0.0,0.0,90,3,809,Low,0
5,3,10,0,0,1,12.28000000000003,0.0,0.0,90,5,2641,Medium,1
6,3,10,0,0,1,12.379999999999995,0.0,0.0,75,5,4957,High,2
7,3,10,0,1,1,12.050000000000011,0.0,0.0,90,5,6036,High,2
7,3,10,0,1,1,12.050000000000011,0.0,0.0,90,3,6036,High,2
8,3,10,0,1,1,11.870000000000005,0.0,0.0,90,5,5309,High,2
10,3,10,0,0,1,13.28000000000003,0.0,0.0,90,5,4438,Medium,1
11,3,10,0,0,1,14.210000000000036,0.0,0.0,90,5,4723,High,2
12,3,10,0,0,1,14.450000000000045,0.0,0.0,90,5,4879,High,2
13,3,10,0,0,1,14.140000000000043,0.0,0.0,90,1,5062,High,2
14,3,10,0,0,1,13.260000000000048,0.0,0.0,90,6,5450,High,2
14,3,10,0,0,1,13.260000000000048,0.0,0.0,90,5,5450,High,2
14,3,10,0,0,1,13.260000000000048,0.0,0.0,90,2,5450,High,2
14,3,10,0,0,1,13.260000000000048,0.0,0.0,90,2,5450,High,2
15,3,10,0,0,1,12.650000000000034,0.0,0.0,90,2,5888,High,2
15,3,10,0,0,1,12.650000000000034,0.0,0.0,90,5,5888,High,2
15,3,10,0,0,1,12.650000000000034,0.0,0.0,90,6,5888,High,2
15,3,10,0,0,1,12.650000000000034,0.0,0.0,90,2,5888,High,2
15,3,10,0,0,1,12.650000000000034,0.0,0.0,90,6,5888,High,2
16,3,10,0,1,1,12.140000000000043,0.0,0.0,90,6,6473,High,2
16,3,10,0,1,1,12.140000000000043,0.0,0.0,90,5,6473,High,2
16,3,10,0,1,1,12.140000000000043,0.0,0.0,90,2,6473,High,2
17,3,10,0,1,1,11.620000000000005,0.0,0.0,90,6,6488,High,2
17,3,10,0,1,1,11.620000000000005,0.0,0.0,90,5,6488,High,2
17,3,10,0,1,1,11.620000000000005,0.0,0.0,90,6,6488,High,2
18,3,10,0,1,1,11.140000000000043,0.0,0.0,90,2,5351,High,2
18,3,10,0,1,1,11.140000000000043,0.0,0.0,90,5,5351,High,2
18,3,10,0,1,1,11.140000000000043,0.0,0.0,90,6,5351,High,2
18,3,10,0,1,1,11.140000000000043,0.0,0.0,90,6,5351,High,2
19,3,10,0,0,1,10.640000000000043,0.0,0.0,90,2,3500,Medium,1
19,3,10,0,0,1,10.640000000000043,0.0,0.0,90,5,3500,Medium,1
19,3,10,0,0,1,10.640000000000043,0.0,0.0,90,6,3500,Medium,1
20,3,10,0,0,1,10.29000000000002,0.0,0.0,90,6,2856,Medium,1
20,3,10,0,0,1,10.29000000000002,0.0,0.0,90,5,2856,Medium,1
20,3,10,0,0,1,10.29000000000002,0.0,0.0,90,2,2856,Medium,1
21,3,10,0,0,1,10.07000000000005,0.0,0.0,90,6,2587,Medium,1
21,3,10,0,0,1,10.07000000000005,0.0,0.0,90,5,2587,Medium,1
21,3,10,0,0,1,10.07000000000005,0.0,0.0,90,2,2587,Medium,1
22,3,10,0,0,1,9.670000000000016,0.0,0.0,90,1,1979,Low,0
23,3,10,0,0,1,8.980000000000018,0.0,0.0,90,1,1284,Low,0
0,4,10,0,0,1,7.900000000000034,0.0,0.0,90,6,665,Low,0
0,4,10,0,0,1,7.900000000000034,0.0,0.0,90,6,665,Low,0
0,4,10,0,0,1,7.900000000000034,0.0,0.0,90,2,665,Low,0
1,4,10,0,0,1,7.2900000000000205,0.0,0.0,90,2,432,Low,0
1,4,10,0,0,1,7.2900000000000205,0.0,0.0,90,6,432,Low,0
2,4,10,0,0,1,6.920000000000016,0.0,0.0,90,6,326,Low,0
2,4,10,0,0,1,6.920000000000016,0.0,0.0,90,5,326,Low,0
2,4,10,0,0,1,6.920000000000016,0.0,0.0,90,2,326,Low,0
3,4,10,0,0,1,6.390000000000043,0.0,0.0,90,6,380,Low,0
3,4,10,0,0,1,6.390000000000043,0.0,0.0,90,5,380,Low,0
3,4,10,0,0,1,6.390000000000043,0.0,0.0,90,2,380,Low,0
3,4,10,0,0,1,6.390000000000043,0.0,0.0,90,2,380,Low,0
4,4,10,0,0,1,5.78000000000003,0.0,0.0,90,6,705,Low,0
4,4,10,0,0,1,5.78000000000003,0.0,0.0,90,5,705,Low,0
4,4,10,0,0,1,5.78000000000003,0.0,0.0,90,6,705,Low,0
4,4,10,0,0,1,5.78000000000003,0.0,0.0,90,2,705,Low,0
4,4,10,0,0,1,5.78000000000003,0.0,0.0,90,2,705,Low,0
5,4,10,0,0,1,5.1200000000000045,0.0,0.0,90,6,2430,Medium,1
5,4,10,0,0,1,5.1200000000000045,0.0,0.0,90,5,2430,Medium,1
5,4,10,0,0,1,5.1200000000000045,0.0,0.0,90,6,2430,Medium,1
5,4,10,0,0,1,5.1200000000000045,0.0,0.0,90,10,2430,Medium,1
6,4,10,0,0,1,4.920000000000016,0.0,0.0,90,6,5426,High,2
6,4,10,0,0,1,4.920000000000016,0.0,0.0,90,5,5426,High,2
6,4,10,0,0,1,4.920000000000016,0.0,0.0,90,6,5426,High,2
7,4,10,0,1,1,4.3799999999999955,0.0,0.0,90,6,6499,High,2
7,4,10,0,1,1,4.3799999999999955,0.0,0.0,90,6,6499,High,2
8,4,10,0,1,1,3.080000000000041,0.0,0.0,90,6,5856,High,2
8,4,10,0,1,1,3.080000000000041,0.0,0.0,90,5,5856,High,2
8,4,10,0,1,1,3.080000000000041,0.0,0.0,90,6,5856,High,2
9,4,10,0,1,1,2.5100000000000477,0.0,0.0,90,6,5234,High,2
9,4,10,0,1,1,2.5100000000000477,0.0,0.0,90,5,5234,High,2
9,4,10,0,1,1,2.5100000000000477,0.0,0.0,90,8,5234,High,2
10,4,10,0,0,1,1.8700000000000045,0.0,0.0,90,6,4695,High,2
10,4,10,0,0,1,1.8700000000000045,0.0,0.0,90,5,4695,High,2
10,4,10,0,0,1,1.8700000000000045,0.0,0.0,90,6,4695,High,2
10,4,10,0,0,1,1.8700000000000045,0.0,0.0,90,8,4695,High,2
11,4,10,0,0,1,1.8799999999999955,0.0,0.0,90,6,5341,High,2
11,4,10,0,0,1,1.8799999999999955,0.0,0.0,90,8,5341,High,2
11,4,10,0,0,1,1.8799999999999955,0.0,0.0,90,5,5341,High,2
11,4,10,0,0,1,1.8799999999999955,0.0,0.0,90,6,5341,High,2
12,4,10,0,0,1,1.3500000000000227,0.0,0.0,90,5,5943,High,2
12,4,10,0,0,1,1.3500000000000227,0.0,0.0,90,8,5943,High,2
13,4,10,0,0,1,1.8600000000000136,0.0,0.0,90,8,5874,High,2
14,4,10,0,0,1,2.230000000000018,0.0,0.0,90,8,5879,High,2
14,4,10,0,0,1,2.230000000000018,0.0,0.0,90,5,5879,High,2
15,4,10,0,0,1,2.7000000000000455,0.0,0.0,90,8,6060,High,2
16,4,10,0,1,1,3.410000000000025,0.0,0.0,90,1,6348,High,2
17,4,10,0,1,1,3.5500000000000114,0.0,0.0,90,1,5955,High,2
18,4,10,0,1,1,3.5600000000000023,0.0,0.0,90,1,5341,High,2
19,4,10,0,0,1,3.2800000000000296,0.0,0.0,90,1,4144,Medium,1
20,4,10,0,0,1,3.080000000000041,0.0,0.0,90,1,3249,Medium,1
21,4,10,0,0,1,2.840000000000032,0.0,0.0,75,1,3017,Medium,1
22,4,10,0,0,1,3.1299999999999955,0.0,0.0,90,1,2765,Medium,1
23,4,10,0,0,1,3.1299999999999955,0.0,0.0,90,1,1894,Low,0
0,5,10,1,0,1,2.8600000000000136,0.0,0.0,90,1,1159,Low,0
1,5,10,1,0,1,2.2100000000000364,0.0,0.0,90,1,822,Low,0
2,5,10,1,0,1,1.7800000000000296,0.0,0.0,20,1,641,Low,0
3,5,10,1,0,1,1.1299999999999955,0.0,0.0,20,1,411,Low,0
4,5,10,1,0,1,0.8600000000000136,0.0,0.0,1,0,468,Low,0
5,5,10,1,0,1,0.5600000000000023,0.0,0.0,1,0,723,Low,0
6,5,10,1,0,1,0.28000000000002956,0.0,0.0,1,0,1415,Low,0
7,5,10,1,0,1,0.5,0.0,0.0,20,1,2191,Medium,1
8,5,10,1,0,1,1.4300000000000068,0.0,0.0,75,1,3185,Medium,1
9,5,10,1,0,1,2.240000000000009,0.0,0.0,90,1,4076,Medium,1
10,5,10,1,0,1,2.2900000000000205,0.0,0.0,0,0,4522,High,2
11,5,10,1,0,1,2.9600000000000364,0.0,0.0,90,1,6012,High,2
12,5,10,1,0,1,3.330000000000041,0.0,0.0,90,1,5975,High,2
13,5,10,1,0,1,3.3500000000000227,0.0,0.0,90,1,5307,High,2
